RAM,Storage,GPU,Screen,Processor,Price
128,256,M5 Max,13.3,Base,305584.0
16,1024,M5 Max,18.0,Ultra,348560.0
64,256,RTX 5080,18.0,Ultra,352413.0
64,4096,M5 Max,13.3,Ultra,487259.0
64,256,RTX 5060,17.3,Pro,207976.0
8,1024,Integrated,15.6,Ultra,202367.0
8,2048,RTX 5080,15.6,Max,336671.0
32,512,RTX 5080,16.0,Base,247573.0
32,2048,RTX 5080,14.0,Pro,327875.0
128,4096,RTX 5080,18.0,Ultra,545476.0
32,512,M5 Pro,13.3,Max,248528.0
32,4096,M5 Max,18.0,Pro,407792.0
32,1024,Integrated,18.0,Base,144492.0
64,1024,M5 Max,16.0,Pro,315073.0
64,512,RTX 5080,18.0,Ultra,356236.0
32,1024,M5 Pro,15.6,Pro,233258.0
16,1024,Integrated,13.3,Pro,150942.0
128,1024,M5 Max,18.0,Max,406690.0
128,4096,RTX 5060,16.0,Base,402105.0
16,256,Integrated,18.0,Ultra,188609.0
32,512,RTX 5080,17.3,Max,308503.0
64,512,M5 Pro,13.3,Max,263137.0
128,4096,Integrated,15.6,Pro,357780.0
64,256,RTX 5060,17.3,Pro,217221.0
32,256,M5 Pro,14.0,Pro,210606.0
16,512,M5 Pro,18.0,Pro,207771.0
16,256,RTX 5080,14.0,Base,211178.0
128,2048,M5 Pro,16.0,Pro,346678.0
64,512,M5 Max,17.3,Ultra,355994.0
128,2048,RTX 5080,18.0,Max,450160.0
32,2048,RTX 5080,15.6,Pro,320347.0
32,4096,RTX 5080,13.3,Pro,412036.0
32,512,M5 Max,17.3,Pro,265684.0
8,4096,M5 Pro,17.3,Max,378123.0
8,4096,RTX 5060,18.0,Max,352892.0
128,512,M5 Pro,15.6,Base,283634.0
64,4096,M5 Pro,16.0,Ultra,439191.0
8,512,Integrated,17.3,Ultra,190909.0
128,256,RTX 5080,16.0,Pro,338712.0
8,1024,Integrated,18.0,Max,185287.0
128,1024,Integrated,18.0,Ultra,306265.0
64,512,M5 Pro,14.0,Ultra,308898.0
32,4096,RTX 5080,15.6,Pro,413092.0
128,4096,M5 Pro,14.0,Max,470452.0
8,4096,Integrated,18.0,Max,315191.0
128,256,Integrated,17.3,Base,188547.0
128,2048,RTX 5060,18.0,Pro,345172.0
16,4096,RTX 5060,14.0,Base,297300.0
64,256,RTX 5080,13.3,Base,258443.0
64,4096,M5 Pro,16.0,Ultra,447278.0
64,512,RTX 5080,14.0,Base,265887.0
32,1024,RTX 5060,18.0,Ultra,292106.0
32,2048,Integrated,14.0,Max,226660.0
64,512,RTX 5060,15.6,Base,194588.0
32,2048,Integrated,17.3,Max,235750.0
8,4096,Integrated,17.3,Base,264435.0
32,256,RTX 5060,13.3,Base,162925.0
8,1024,M5 Pro,15.6,Base,200581.0
128,4096,RTX 5080,13.3,Pro,489699.0
16,4096,M5 Pro,14.0,Pro,342324.0
32,256,RTX 5060,17.3,Max,211647.0
128,512,M5 Pro,18.0,Pro,302211.0
128,512,M5 Pro,13.3,Base,261440.0
128,256,RTX 5080,15.6,Base,304397.0
32,512,M5 Max,17.3,Pro,276563.0
8,2048,RTX 5060,17.3,Pro,246813.0
128,1024,M5 Pro,18.0,Ultra,370242.0
64,256,M5 Max,13.3,Max,302801.0
16,1024,RTX 5060,14.0,Ultra,257627.0
16,2048,Integrated,15.6,Base,178789.0
64,4096,Integrated,17.3,Base,296806.0
32,4096,M5 Max,17.3,Ultra,477022.0
128,512,RTX 5080,15.6,Pro,342009.0
64,512,RTX 5080,18.0,Ultra,353027.0
64,2048,M5 Pro,13.3,Ultra,356989.0
8,2048,Integrated,15.6,Ultra,253047.0
128,2048,RTX 5080,16.0,Max,428774.0
8,4096,Integrated,14.0,Base,256570.0
32,4096,M5 Max,17.3,Pro,417031.0
32,256,M5 Max,13.3,Base,225248.0
32,2048,RTX 5060,15.6,Base,235362.0
64,4096,M5 Max,14.0,Max,456865.0
8,512,Integrated,16.0,Pro,122416.0
16,1024,Integrated,18.0,Pro,165069.0
64,512,M5 Max,18.0,Base,271482.0
8,2048,RTX 5060,18.0,Base,232674.0
32,256,RTX 5060,18.0,Max,217982.0
16,2048,RTX 5060,15.6,Ultra,315123.0
8,512,RTX 5060,17.3,Pro,180574.0
128,1024,M5 Pro,18.0,Max,339724.0
16,1024,M5 Pro,18.0,Base,219263.0
64,2048,M5 Pro,15.6,Pro,310008.0
64,1024,M5 Max,13.3,Ultra,360623.0
8,2048,RTX 5060,18.0,Pro,250819.0
8,256,Integrated,14.0,Ultra,171724.0
8,512,M5 Max,15.6,Pro,246096.0
32,2048,RTX 5080,17.3,Max,354504.0
32,4096,RTX 5080,13.3,Base,391112.0
64,512,Integrated,17.3,Ultra,230215.0
16,512,M5 Max,13.3,Ultra,313007.0
64,256,Integrated,14.0,Base,143922.0
64,512,Integrated,18.0,Base,155422.0
16,2048,M5 Max,15.6,Ultra,382085.0
16,2048,M5 Max,13.3,Pro,303810.0
16,1024,Integrated,17.3,Base,141684.0
16,1024,RTX 5080,14.0,Max,309868.0
64,512,Integrated,16.0,Ultra,242831.0
16,1024,M5 Max,13.3,Pro,261497.0
16,512,RTX 5080,18.0,Ultra,312700.0
8,2048,Integrated,14.0,Max,212165.0
128,512,RTX 5060,17.3,Max,301386.0
8,256,Integrated,16.0,Base,107977.0
128,512,RTX 5080,15.6,Base,326493.0
16,256,RTX 5060,13.3,Ultra,219916.0
8,4096,Integrated,16.0,Base,260623.0
16,256,M5 Max,17.3,Base,235251.0
8,2048,M5 Max,18.0,Ultra,370657.0
32,4096,M5 Pro,16.0,Pro,363384.0
64,4096,RTX 5080,15.6,Ultra,502146.0
64,512,M5 Pro,17.3,Max,283359.0
16,512,RTX 5080,18.0,Pro,261586.0
64,1024,RTX 5060,15.6,Base,223863.0
64,1024,RTX 5060,13.3,Ultra,307985.0
64,4096,RTX 5060,16.0,Pro,361248.0
32,512,M5 Pro,16.0,Ultra,279670.0
64,2048,M5 Pro,16.0,Ultra,366006.0
32,1024,RTX 5080,18.0,Ultra,355426.0
16,4096,RTX 5060,14.0,Pro,315728.0
16,4096,RTX 5060,18.0,Max,356003.0
64,4096,M5 Pro,15.6,Max,406264.0
16,2048,RTX 5060,16.0,Base,226484.0
128,2048,RTX 5080,17.3,Ultra,468879.0
8,512,RTX 5060,15.6,Pro,181015.0
64,4096,M5 Pro,14.0,Ultra,441108.0
8,512,M5 Pro,17.3,Pro,210099.0
32,4096,RTX 5060,18.0,Ultra,402735.0
128,512,RTX 5060,16.0,Max,303272.0
64,512,RTX 5060,16.0,Max,255070.0
128,4096,M5 Max,18.0,Base,470688.0
8,256,Integrated,13.3,Base,93673.0
8,1024,Integrated,15.6,Max,183598.0
16,512,RTX 5060,15.6,Base,174039.0
32,4096,RTX 5080,17.3,Ultra,475568.0
64,1024,RTX 5060,15.6,Max,279103.0
8,4096,RTX 5060,14.0,Pro,316845.0
64,256,M5 Max,17.3,Ultra,338054.0
16,4096,M5 Max,18.0,Ultra,454021.0
32,512,Integrated,18.0,Pro,143178.0
64,256,Integrated,14.0,Ultra,229250.0
64,2048,M5 Pro,14.0,Base,280221.0
128,1024,M5 Pro,17.3,Pro,308147.0
64,256,M5 Pro,18.0,Max,269388.0
32,256,RTX 5080,13.3,Pro,252647.0
16,4096,RTX 5080,18.0,Ultra,454732.0
16,256,RTX 5060,18.0,Max,217554.0
32,256,RTX 5080,17.3,Ultra,315682.0
8,4096,M5 Max,16.0,Pro,390789.0
32,1024,RTX 5060,17.3,Max,246345.0
128,256,M5 Pro,15.6,Pro,289111.0
8,512,RTX 5080,15.6,Ultra,303856.0
64,1024,Integrated,15.6,Ultra,255809.0
8,1024,M5 Max,13.3,Pro,261783.0
128,256,M5 Max,13.3,Max,364957.0
64,512,M5 Pro,16.0,Ultra,301035.0
8,1024,M5 Pro,15.6,Max,245025.0
128,2048,M5 Pro,18.0,Max,393057.0
16,1024,RTX 5080,17.3,Pro,286241.0
64,1024,RTX 5080,13.3,Ultra,372084.0
8,1024,M5 Max,13.3,Base,244310.0
16,256,RTX 5060,13.3,Pro,162195.0
32,256,RTX 5060,17.3,Pro,183391.0
8,256,Integrated,18.0,Base,110262.0
32,4096,Integrated,14.0,Ultra,342167.0
32,256,M5 Max,13.3,Base,228126.0
16,512,Integrated,14.0,Base,104981.0
8,256,M5 Pro,18.0,Pro,185420.0
16,256,Integrated,16.0,Max,163012.0
128,512,M5 Pro,14.0,Ultra,343248.0
128,512,M5 Pro,15.6,Base,279672.0
64,512,M5 Max,13.3,Base,258716.0
16,512,RTX 5080,14.0,Pro,244108.0
8,256,RTX 5060,14.0,Max,186196.0
16,512,M5 Pro,18.0,Max,242644.0
128,2048,M5 Max,18.0,Max,445381.0
16,2048,RTX 5080,15.6,Pro,316496.0
128,256,RTX 5080,15.6,Pro,340406.0
8,256,Integrated,16.0,Max,145830.0
8,4096,M5 Pro,13.3,Ultra,392405.0
8,256,RTX 5080,17.3,Max,276609.0
128,256,M5 Max,15.6,Max,355429.0
64,1024,M5 Pro,15.6,Ultra,313519.0
32,2048,RTX 5080,17.3,Pro,334265.0
16,4096,RTX 5060,13.3,Max,358613.0
64,2048,M5 Pro,15.6,Ultra,360875.0
64,2048,M5 Pro,14.0,Pro,307357.0
64,2048,Integrated,14.0,Max,260323.0
64,512,M5 Pro,15.6,Base,221124.0
64,512,RTX 5060,17.3,Pro,231023.0
16,256,Integrated,16.0,Ultra,188373.0
16,1024,RTX 5080,14.0,Base,255101.0
64,2048,RTX 5060,15.6,Max,323011.0
16,512,M5 Pro,17.3,Ultra,259108.0
64,2048,RTX 5060,16.0,Base,260710.0
32,256,Integrated,15.6,Ultra,192625.0
128,1024,RTX 5060,14.0,Ultra,350587.0
16,2048,M5 Pro,13.3,Max,287366.0
16,1024,RTX 5080,18.0,Ultra,341997.0
128,256,M5 Max,14.0,Max,366289.0
32,1024,RTX 5060,15.6,Ultra,272705.0
8,256,M5 Pro,15.6,Ultra,245767.0
16,512,RTX 5080,18.0,Pro,261921.0
32,2048,RTX 5080,17.3,Max,368118.0
128,1024,RTX 5060,14.0,Max,324746.0
128,512,M5 Max,17.3,Pro,344496.0
16,2048,M5 Max,16.0,Base,300747.0
32,4096,Integrated,16.0,Pro,297360.0
128,1024,Integrated,17.3,Ultra,311712.0
64,4096,RTX 5080,13.3,Ultra,499908.0
64,512,RTX 5080,18.0,Pro,305873.0
32,256,M5 Pro,14.0,Pro,197007.0
8,1024,RTX 5080,17.3,Ultra,333949.0
128,512,RTX 5080,15.6,Ultra,408167.0
32,4096,M5 Max,14.0,Pro,399877.0
128,4096,Integrated,15.6,Base,352715.0
16,4096,M5 Max,15.6,Pro,393116.0
64,2048,Integrated,15.6,Max,263179.0
16,512,RTX 5080,13.3,Base,227698.0
64,256,RTX 5080,16.0,Pro,278168.0
64,2048,M5 Max,14.0,Ultra,420128.0
32,256,RTX 5080,16.0,Max,283578.0
16,4096,M5 Pro,15.6,Pro,343633.0
128,512,RTX 5080,13.3,Base,314003.0
8,1024,M5 Max,16.0,Max,294931.0
16,1024,M5 Pro,17.3,Base,214569.0
64,1024,M5 Pro,14.0,Max,295406.0
128,256,RTX 5080,15.6,Base,314220.0
128,256,RTX 5060,16.0,Base,236864.0
8,512,RTX 5060,13.3,Pro,171869.0
16,256,RTX 5080,15.6,Max,280167.0
8,2048,RTX 5080,13.3,Ultra,366604.0
64,4096,Integrated,17.3,Ultra,380280.0
64,512,M5 Max,13.3,Pro,286942.0
64,512,Integrated,15.6,Pro,169241.0
16,256,M5 Max,13.3,Base,211588.0
16,2048,Integrated,13.3,Pro,193411.0
16,512,RTX 5060,17.3,Max,219872.0
32,2048,M5 Pro,13.3,Max,300438.0
64,256,M5 Pro,17.3,Base,218220.0
8,512,M5 Max,13.3,Pro,233714.0
16,4096,M5 Pro,13.3,Max,378612.0
8,4096,RTX 5080,17.3,Pro,404831.0
64,512,RTX 5060,17.3,Base,196802.0
128,1024,RTX 5080,17.3,Max,400678.0
128,2048,RTX 5060,14.0,Max,362141.0
32,512,RTX 5080,15.6,Ultra,323112.0
8,1024,M5 Pro,13.3,Ultra,276780.0
128,4096,M5 Pro,14.0,Pro,440451.0
8,256,M5 Pro,13.3,Pro,180362.0
16,4096,RTX 5080,18.0,Pro,398482.0
128,1024,RTX 5080,16.0,Base,336676.0
16,4096,RTX 5080,14.0,Base,377840.0
32,256,RTX 5060,14.0,Max,221348.0
16,2048,M5 Pro,18.0,Max,305926.0
64,2048,M5 Max,14.0,Ultra,420091.0
64,4096,M5 Max,15.6,Pro,427618.0
8,4096,Integrated,13.3,Base,256598.0
128,256,Integrated,15.6,Base,185359.0
32,2048,M5 Pro,18.0,Pro,281455.0
8,256,RTX 5080,14.0,Pro,230733.0
64,1024,Integrated,15.6,Ultra,248715.0
8,1024,Integrated,13.3,Max,173043.0
16,1024,M5 Pro,14.0,Base,197334.0
8,2048,RTX 5060,13.3,Base,218244.0
8,512,M5 Pro,17.3,Max,223737.0
32,256,M5 Max,16.0,Base,241251.0
16,512,Integrated,16.0,Ultra,200513.0
8,256,M5 Pro,16.0,Ultra,254527.0
64,512,Integrated,17.3,Base,165901.0
8,1024,RTX 5080,18.0,Ultra,325365.0
16,1024,Integrated,18.0,Max,198160.0
16,512,M5 Pro,13.3,Base,180740.0
128,2048,M5 Max,18.0,Ultra,470390.0
16,256,RTX 5080,15.6,Base,223628.0
128,1024,M5 Pro,16.0,Pro,323516.0
32,1024,M5 Max,17.3,Pro,299295.0
32,1024,M5 Pro,14.0,Ultra,299169.0
32,2048,RTX 5080,15.6,Pro,335083.0
64,4096,M5 Pro,15.6,Ultra,455844.0
8,4096,RTX 5080,14.0,Max,425163.0
32,2048,M5 Pro,17.3,Pro,286943.0
8,1024,M5 Max,18.0,Pro,281205.0
128,1024,M5 Max,18.0,Pro,367907.0
128,512,RTX 5060,18.0,Ultra,340395.0
8,2048,Integrated,17.3,Base,163154.0
128,256,M5 Max,13.3,Max,363802.0
128,512,RTX 5060,18.0,Max,316812.0
64,256,RTX 5080,18.0,Max,314920.0
128,2048,M5 Max,18.0,Ultra,464533.0
16,4096,RTX 5080,18.0,Ultra,462933.0
8,512,M5 Pro,14.0,Pro,186553.0
8,4096,Integrated,16.0,Pro,264340.0
8,1024,RTX 5060,16.0,Max,231209.0
16,4096,Integrated,14.0,Base,264197.0
8,256,RTX 5080,13.3,Pro,241439.0
16,256,Integrated,15.6,Ultra,178081.0
8,2048,RTX 5080,18.0,Ultra,374517.0
8,4096,RTX 5080,15.6,Ultra,449456.0
32,512,RTX 5080,16.0,Ultra,325091.0
128,4096,Integrated,18.0,Ultra,426733.0
8,2048,RTX 5080,15.6,Base,296578.0
32,2048,M5 Pro,17.3,Base,260698.0
64,4096,M5 Max,15.6,Ultra,488398.0
8,2048,Integrated,16.0,Base,179365.0
64,1024,M5 Max,13.3,Base,280824.0
16,256,M5 Pro,16.0,Max,218293.0
16,4096,M5 Pro,13.3,Max,376068.0
32,4096,M5 Pro,14.0,Ultra,408841.0
8,256,RTX 5060,17.3,Base,160883.0
128,2048,Integrated,17.3,Pro,294113.0
64,1024,M5 Max,16.0,Base,296256.0
32,4096,Integrated,18.0,Ultra,349654.0
16,2048,RTX 5080,14.0,Base,302331.0
32,4096,RTX 5080,16.0,Base,392463.0
16,256,RTX 5060,16.0,Ultra,236990.0
16,256,M5 Pro,18.0,Pro,199744.0
64,256,RTX 5080,14.0,Pro,279783.0
32,4096,M5 Pro,14.0,Ultra,419307.0
8,256,RTX 5060,14.0,Pro,157385.0
128,4096,Integrated,16.0,Ultra,422106.0
32,2048,Integrated,18.0,Max,245476.0
128,256,M5 Pro,16.0,Base,260458.0
32,2048,M5 Max,18.0,Ultra,402126.0
8,256,Integrated,15.6,Max,153933.0
64,2048,M5 Max,14.0,Pro,360296.0
8,256,RTX 5060,13.3,Pro,168733.0
16,2048,M5 Max,15.6,Max,353828.0
64,256,RTX 5060,17.3,Ultra,274264.0
8,4096,Integrated,14.0,Pro,262265.0
16,1024,RTX 5060,18.0,Ultra,278710.0
8,1024,Integrated,17.3,Base,141147.0
8,4096,RTX 5080,17.3,Base,370995.0
32,512,RTX 5080,14.0,Ultra,327919.0
16,512,M5 Pro,16.0,Ultra,255999.0
16,256,RTX 5060,16.0,Base,159930.0
16,512,M5 Max,14.0,Base,238636.0
64,4096,Integrated,17.3,Pro,328231.0
16,2048,RTX 5080,14.0,Max,337146.0
64,256,M5 Pro,13.3,Max,260552.0
64,256,RTX 5060,18.0,Max,252504.0
64,2048,M5 Max,14.0,Pro,354887.0
64,4096,M5 Max,16.0,Pro,438348.0
16,4096,M5 Max,15.6,Ultra,459317.0
8,2048,M5 Max,13.3,Ultra,367823.0
8,4096,Integrated,18.0,Pro,274920.0
8,1024,RTX 5080,16.0,Max,291564.0
64,1024,RTX 5080,17.3,Max,356420.0
32,2048,M5 Max,16.0,Ultra,380622.0
128,4096,M5 Max,17.3,Pro,486083.0
64,1024,Integrated,18.0,Ultra,254774.0
32,4096,M5 Max,17.3,Base,400339.0
32,1024,RTX 5080,15.6,Pro,286467.0
32,1024,RTX 5060,17.3,Pro,225073.0
32,1024,RTX 5060,15.6,Ultra,268390.0
32,1024,M5 Max,16.0,Pro,290468.0
128,512,RTX 5080,14.0,Max,371727.0
128,4096,RTX 5080,14.0,Ultra,543411.0
128,4096,RTX 5060,13.3,Max,445561.0
16,512,M5 Max,18.0,Max,295941.0
16,2048,RTX 5080,14.0,Ultra,379336.0
64,1024,M5 Max,16.0,Max,343904.0
16,1024,M5 Max,13.3,Max,296050.0
8,2048,M5 Max,16.0,Base,293721.0
8,512,RTX 5080,16.0,Ultra,306539.0
128,4096,RTX 5080,17.3,Ultra,551441.0
16,1024,Integrated,16.0,Ultra,217464.0
128,256,M5 Pro,16.0,Ultra,334665.0
32,256,RTX 5060,14.0,Base,169224.0
32,256,Integrated,13.3,Max,166145.0
8,4096,M5 Max,15.6,Pro,390092.0
8,2048,RTX 5060,13.3,Base,218299.0
8,256,RTX 5080,17.3,Max,268246.0
32,2048,RTX 5060,14.0,Pro,265387.0
128,4096,M5 Max,15.6,Max,525818.0
16,512,Integrated,17.3,Max,166562.0
16,512,M5 Pro,14.0,Base,172352.0
16,256,M5 Max,18.0,Max,269255.0
64,256,Integrated,14.0,Ultra,219355.0
16,512,M5 Pro,17.3,Pro,207664.0
16,512,RTX 5080,13.3,Base,238870.0
16,1024,M5 Pro,17.3,Ultra,293184.0
64,512,RTX 5060,13.3,Base,191593.0
64,2048,M5 Pro,14.0,Ultra,362153.0
128,2048,Integrated,17.3,Max,318888.0
16,2048,M5 Pro,17.3,Max,305561.0
32,256,M5 Pro,17.3,Ultra,266379.0
64,4096,RTX 5060,15.6,Pro,370936.0
8,4096,M5 Pro,14.0,Ultra,403034.0
16,512,RTX 5080,15.6,Ultra,306775.0
32,512,RTX 5080,14.0,Ultra,315776.0
128,2048,Integrated,18.0,Pro,291505.0
8,2048,Integrated,16.0,Max,228650.0
32,2048,Integrated,16.0,Ultra,271521.0
64,2048,Integrated,16.0,Max,269470.0
32,512,RTX 5080,15.6,Max,306447.0
64,512,RTX 5060,14.0,Pro,213324.0
8,2048,RTX 5080,13.3,Pro,301340.0
8,512,Integrated,17.3,Base,113317.0
32,256,M5 Max,15.6,Ultra,326069.0
16,1024,RTX 5060,16.0,Max,232113.0
16,512,M5 Pro,15.6,Pro,205021.0
128,256,RTX 5060,13.3,Base,231172.0
128,512,RTX 5080,17.3,Ultra,408966.0
64,512,RTX 5060,13.3,Pro,210037.0
128,256,Integrated,13.3,Max,234325.0
16,4096,Integrated,16.0,Max,304277.0
16,512,M5 Max,14.0,Pro,242396.0
8,1024,RTX 5060,15.6,Base,179319.0
128,4096,Integrated,16.0,Pro,369931.0
16,256,M5 Pro,14.0,Pro,181532.0
16,4096,RTX 5080,17.3,Max,430051.0
64,512,M5 Pro,14.0,Base,216154.0
16,512,M5 Max,13.3,Base,234265.0
64,512,Integrated,15.6,Ultra,232618.0
128,2048,M5 Pro,17.3,Ultra,422899.0
128,2048,M5 Max,15.6,Ultra,467275.0
32,4096,M5 Pro,14.0,Ultra,417237.0
16,256,RTX 5060,13.3,Max,204247.0
32,256,M5 Max,16.0,Ultra,320707.0
64,1024,RTX 5080,13.3,Max,347887.0
64,512,Integrated,14.0,Ultra,227546.0
16,2048,M5 Max,18.0,Pro,326169.0
32,2048,RTX 5060,14.0,Base,236205.0
16,2048,RTX 5080,16.0,Ultra,372171.0
64,2048,RTX 5080,14.0,Ultra,409668.0
16,2048,Integrated,14.0,Pro,189906.0
8,1024,RTX 5080,13.3,Max,290062.0
64,2048,M5 Pro,13.3,Max,320339.0
32,4096,M5 Max,16.0,Base,382322.0
64,256,RTX 5080,15.6,Pro,276282.0
32,4096,RTX 5060,13.3,Base,307336.0
16,4096,RTX 5080,13.3,Base,377362.0
128,512,M5 Max,15.6,Base,316975.0
64,2048,RTX 5080,17.3,Ultra,425033.0
32,4096,RTX 5080,15.6,Max,436006.0
8,4096,M5 Max,13.3,Ultra,445551.0
64,2048,M5 Max,13.3,Base,339316.0
16,2048,RTX 5080,18.0,Ultra,389513.0
32,512,RTX 5060,14.0,Base,172279.0
128,2048,RTX 5080,16.0,Pro,407037.0
8,256,RTX 5080,13.3,Pro,226663.0
16,2048,M5 Max,14.0,Ultra,372931.0
16,2048,M5 Max,17.3,Max,352102.0
16,256,Integrated,14.0,Base,103514.0
32,2048,Integrated,14.0,Ultra,259187.0
16,2048,Integrated,13.3,Ultra,249597.0
32,4096,RTX 5080,16.0,Max,443864.0
128,4096,M5 Max,18.0,Max,531092.0
32,4096,RTX 5060,18.0,Max,383460.0
128,512,RTX 5060,13.3,Ultra,327635.0
64,1024,RTX 5080,17.3,Max,340343.0
64,2048,Integrated,17.3,Max,273235.0
32,256,RTX 5060,17.3,Pro,184449.0
16,512,M5 Pro,14.0,Base,190990.0
128,4096,RTX 5080,16.0,Ultra,548650.0
64,4096,RTX 5080,15.6,Base,424841.0
16,512,M5 Max,16.0,Base,230247.0
32,256,M5 Pro,16.0,Ultra,276593.0
16,2048,M5 Pro,13.3,Max,292015.0
32,256,RTX 5080,14.0,Ultra,312975.0
64,2048,M5 Max,14.0,Ultra,406842.0
64,512,RTX 5080,14.0,Pro,295194.0
32,512,M5 Max,15.6,Ultra,328408.0
8,256,Integrated,13.3,Base,87684.0
16,4096,M5 Pro,16.0,Base,326258.0
16,256,Integrated,16.0,Pro,133100.0
8,512,RTX 5080,15.6,Max,269276.0
128,256,Integrated,14.0,Max,242937.0
32,256,Integrated,17.3,Base,113227.0
8,4096,Integrated,14.0,Pro,266167.0
64,2048,Integrated,15.6,Max,274022.0
128,4096,Integrated,17.3,Max,393016.0
16,256,M5 Pro,17.3,Max,226432.0
16,4096,Integrated,16.0,Pro,277811.0
32,256,M5 Pro,15.6,Pro,199491.0
64,2048,RTX 5080,17.3,Max,378348.0
32,2048,M5 Pro,14.0,Max,305341.0
32,512,RTX 5060,16.0,Pro,195858.0
16,256,Integrated,13.3,Base,93336.0
16,256,M5 Pro,14.0,Pro,200189.0
8,1024,RTX 5080,18.0,Max,306332.0
128,512,M5 Pro,16.0,Ultra,353187.0
8,4096,M5 Max,15.6,Pro,386396.0
64,256,RTX 5080,14.0,Ultra,339635.0
16,1024,Integrated,13.3,Base,137436.0
32,2048,RTX 5060,16.0,Ultra,329066.0
64,1024,M5 Pro,14.0,Max,281265.0
64,1024,M5 Max,18.0,Pro,327552.0
8,512,RTX 5080,16.0,Base,237425.0
64,1024,RTX 5060,13.3,Pro,244177.0
16,4096,M5 Max,16.0,Max,432828.0
16,512,M5 Pro,13.3,Base,182482.0
32,1024,M5 Max,15.6,Max,317016.0
8,256,M5 Pro,17.3,Pro,195452.0
16,512,RTX 5080,18.0,Max,281193.0
128,2048,M5 Max,17.3,Pro,409513.0
64,256,M5 Pro,18.0,Max,259212.0
128,2048,Integrated,15.6,Max,324684.0
8,2048,M5 Max,18.0,Base,297316.0
64,2048,M5 Pro,17.3,Pro,300591.0
32,4096,RTX 5060,16.0,Max,374674.0
32,256,RTX 5060,18.0,Max,228884.0
64,1024,Integrated,17.3,Pro,197281.0
8,512,M5 Pro,14.0,Ultra,255522.0
8,2048,Integrated,13.3,Max,206052.0
128,4096,M5 Pro,13.3,Max,453539.0
128,256,M5 Pro,17.3,Pro,291774.0
128,4096,RTX 5080,13.3,Pro,483070.0
64,4096,RTX 5080,14.0,Pro,429337.0
8,2048,Integrated,15.6,Pro,192359.0
64,256,Integrated,14.0,Max,187252.0
16,1024,RTX 5080,16.0,Pro,270317.0
64,512,RTX 5060,15.6,Base,195059.0
32,1024,M5 Max,18.0,Base,273590.0
8,512,Integrated,13.3,Pro,122545.0
8,1024,RTX 5060,13.3,Ultra,252235.0
32,256,M5 Max,17.3,Ultra,328246.0
128,256,M5 Pro,18.0,Max,323729.0
8,1024,Integrated,15.6,Pro,141740.0
64,512,M5 Max,15.6,Base,269576.0
128,256,Integrated,14.0,Pro,210223.0
32,512,M5 Max,18.0,Pro,279078.0
64,1024,Integrated,15.6,Ultra,257229.0
64,256,M5 Max,16.0,Pro,285197.0
16,512,M5 Max,18.0,Ultra,325934.0
128,256,RTX 5060,18.0,Ultra,330898.0
128,2048,M5 Pro,15.6,Max,377988.0
16,256,Integrated,16.0,Pro,129248.0
8,4096,RTX 5080,13.3,Max,421882.0
32,2048,Integrated,15.6,Ultra,274359.0
8,512,Integrated,17.3,Base,113026.0
128,512,M5 Pro,16.0,Max,327207.0
8,4096,Integrated,18.0,Max,310510.0
16,1024,M5 Max,16.0,Max,311283.0
8,256,Integrated,15.6,Pro,122140.0
32,2048,RTX 5060,15.6,Max,298711.0
64,256,M5 Max,15.6,Base,263415.0
64,1024,RTX 5080,16.0,Base,296425.0
8,1024,RTX 5080,14.0,Base,254819.0
16,4096,M5 Max,17.3,Base,387913.0
32,256,Integrated,15.6,Max,163654.0
32,256,RTX 5060,17.3,Pro,183692.0
128,256,RTX 5060,13.3,Max,286655.0
32,4096,M5 Max,13.3,Max,442702.0
128,1024,Integrated,16.0,Base,226476.0
32,2048,Integrated,18.0,Max,250484.0
32,256,RTX 5060,13.3,Base,157398.0
128,256,Integrated,16.0,Base,188916.0
64,1024,M5 Pro,17.3,Base,241536.0
32,512,M5 Max,17.3,Pro,277888.0
8,1024,RTX 5060,14.0,Base,169192.0
8,2048,RTX 5060,18.0,Pro,249221.0
16,4096,RTX 5060,16.0,Base,304085.0
128,1024,M5 Max,18.0,Pro,360740.0
64,4096,RTX 5060,13.3,Ultra,421505.0
16,4096,M5 Pro,14.0,Max,378566.0
32,512,M5 Pro,17.3,Ultra,290220.0
128,1024,RTX 5080,14.0,Base,342940.0
64,1024,M5 Max,16.0,Base,289794.0
8,2048,M5 Max,14.0,Max,332130.0
16,4096,RTX 5060,18.0,Base,312819.0
16,512,Integrated,14.0,Pro,133531.0
8,256,M5 Pro,14.0,Pro,187771.0
32,256,M5 Max,13.3,Pro,261933.0
8,256,M5 Pro,13.3,Max,215947.0
16,2048,RTX 5060,14.0,Base,232344.0
32,1024,M5 Pro,16.0,Max,276793.0
64,512,RTX 5060,14.0,Ultra,272429.0
32,512,RTX 5060,16.0,Ultra,261236.0
32,2048,Integrated,15.6,Base,195309.0
64,2048,RTX 5060,13.3,Base,253170.0
64,4096,RTX 5080,14.0,Ultra,490254.0
8,1024,RTX 5060,15.6,Max,230374.0
16,2048,Integrated,16.0,Base,171861.0
128,2048,RTX 5080,15.6,Pro,398228.0
64,512,RTX 5080,16.0,Ultra,362055.0
32,512,M5 Pro,14.0,Ultra,279168.0
16,256,RTX 5060,18.0,Ultra,240874.0
64,512,M5 Max,17.3,Pro,298558.0
